Symbol,Price~,"Exp Date",DTE,Type,Strike,Bid,Latest,Ask,Volume,"Open Int",Vol/OI,Delta,"Date On List"
GME,23.21,2028-01-21,779,Call,47,2.73,3.3,4.35,962,241,3.99,0.339522,2025-12-03
GME,23.21,2027-01-15,408,Put,20,2.9,3.82,6,5034,3067,1.64,-0.288895,2025-12-03
GME,23.21,2026-07-17,226,Call,30,2.62,2.74,2.9,710,141,5.04,0.399667,2025-12-03
GME,23.21,2026-01-16,44,Call,43,0.14,0.19,0.64,612,169,3.62,0.060294,2025-12-03
GME,23.21,2026-01-02,30,Call,35,0.17,0.2,0.2,691,425,1.63,0.078913,2025-12-03
GME,22.81,2027-01-15,409,Put,30,9.95,10.3,10.7,2783,1806,1.54,-0.559123,2025-12-02
GME,22.81,2026-04-17,136,Call,21,4.25,4.4,4.7,609,492,1.24,0.641867,2025-12-02
GME,22.81,2026-01-16,45,Call,44,0.11,0.15,0.29,4623,637,7.26,0.049516,2025-12-02
GME,22.81,2026-01-16,45,Call,34,0.2,0.32,0.35,4748,2822,1.68,0.110784,2025-12-02
GME,22.81,2026-01-16,45,Call,33,0.33,0.33,0.48,616,277,2.22,0.117622,2025-12-02
GME,22.81,2026-01-02,31,Call,28,0.36,0.49,0.5,559,188,2.97,0.197036,2025-12-02
GME,22.81,2025-12-19,17,Call,25,0.65,0.65,0.69,13317,9910,1.34,0.305444,2025-12-02
GME,22.81,2025-12-05,3,Call,24.5,0.06,0.1,0.1,5057,2544,1.99,0.138455,2025-12-02
GME,22.81,2025-12-05,3,Call,23.5,0.19,0.19,0.22,29787,12679,2.35,0.279692,2025-12-02
GME,22.81,2025-12-05,3,Put,23,0.49,0.51,0.55,3003,1527,1.97,-0.567028,2025-12-02
GME,22.79,2028-01-21,781,Call,13,10.2,12.8,14,1002,500,2,0.805801,2025-12-01
GME,22.79,2026-01-16,46,Call,44,0,0.23,0.92,558,189,2.95,0.067575,2025-12-01
GME,22.79,2026-01-16,46,Call,43,0.11,0.21,0.25,557,185,3.01,0.064569,2025-12-01
GME,22.79,2026-01-16,46,Call,40,0.22,0.24,0.26,4025,2350,1.71,0.07593,2025-12-01
GME,22.79,2025-12-12,11,Call,23.5,0.82,0.86,0.91,1028,514,2,0.428405,2025-12-01
GME,22.79,2025-12-12,11,Call,21.5,1.57,1.71,2.05,791,568,1.39,0.723553,2025-12-01
GME,22.79,2025-12-05,4,Put,22.5,0.33,0.34,0.35,1876,1113,1.69,-0.39427,2025-12-01
GME,22.79,2025-12-05,4,Put,21.5,0.08,0.1,0.11,1998,1189,1.68,-0.146452,2025-12-01
GME,21.63,2027-12-17,751,Call,40,2,2.98,3.2,516,195,2.65,0.342515,2025-11-27
